1,【 卖淫 救子 ， 谁 之耻 ？ ！ 】 5 月 23 日 ， 广西 柳州 警方 通报 ， 最近 在 查处 一起 卖淫嫖娼 案时 ， 现场 抓获 一对 失足 女 和 嫖客 。 令 民警 吃惊 的 是 ， 该 失足 女仅 7 个 月 大 的 幼子 就 在 其 身旁 。 这名 35 岁 的 女子 称 ， 因 儿子 生病 无钱 医治 ， 丈夫 又 赚 不到 钱 ， 只好 出卖 色相 。 幼无所养 ， 病无所治 ， 逼良为娼 ， 谁他妈 高呼 人民 当家作主 ？ ！
1,【 这是 两回事 】 外交部 新闻 发布会 ， 记者 问 为何 中国 要 实行 网络 实名制 ？ 华春莹答 ： “ 每个 人 都 必须 为 其 言论 负责 。 现在 有 一些 人 利用网络 造谣 ， 所以 必须 实行 实名制 。 ” “ 是否 每个 人 都 需要 对 自己 的 行为 负责 ？ ” 记者 又 问 ： “ 既然如此 为何 没人 对 四川 地震 豆腐渣工程 害死 儿童 的 负责 ？ ” 华春莹答 ： “ 这是 两回事 ！ ”
0,世界 上 最最 最最 惊险 复杂 的 过山车 就要 在 英国 Alton   Tower 开放 了 ！ ！   最高 时速 85 公里 ！   全程 一共 14 个 环 ！ ！ 破 了 之前 10 个 环 的 世界纪录 。   额   据说 这货 设计 那会 设计师 就 只 报 着 一个 目的 去 设计 的   - - -   猛到 把 你 肺 甩出来 为止 。 。 。 [ 心 ] 爱 旅行 ， 关注 @ 咱们 一起 去 旅行   （ 转 ）
0,【 千万 注意 ！ 哪些 饮料 最伤 牙齿   看 完 你 还 敢 多 喝 吗 】 记者 将 五颗 牙齿 ， 浸泡 在 白开水 、 有色 碳酸 、 无色 碳酸 、 凉茶 类 以及 运动 饮料 中 。 三天 后 ， 浸泡 在 有色 碳酸 饮料 和 凉茶 中 的 牙齿 色素 沉着 更加 明显 ， 而 七天 后 ， 有色 碳酸 饮料 浸泡 的 牙齿 ， 牙釉质 遭到 破坏 ... 医生 提醒 ： 喝完 这 类 饮料 以后 应 漱口 、 刷牙 。 （ 央视 财经 ）
1,【 这个 哥们儿 太 生猛 了 ！ 】 据 @ 顶尖 设计   微博称 ， 成都 高新 某 公司 老板 遭 奸杀 。 12 月 7 日 19 时 高新区 一 青年 男子 将 另 一 男子 奸杀 。 行凶 者 系 景观 设计师 ， 应 不满 多次 改图 和 无偿 加班 而 情绪 失控 对 老板 行凶 。 。 。 （ via 四川 身边 事 ） 【 评 】 多次 改图 。 。 。 无偿 加班 。 。 。 一 青年 男子 将 另 一 男子 奸杀 。 。 。
0,这辈子 有个 儿子 ， 喜欢 跟 你 叽叽喳喳 的 论 各种 小 道理 ， 实在 不行 就 做 奥特曼 姿势 说 要 跟 你 决斗 。 出门 一左一右 跟 在 老婆 旁边 ， 像是 保护 皇后 出游 。 他 喜欢 模仿 你 的 动作 ， 还 经常 跟 你 商量 离家出走 。 一转眼 他 长大 了 ， 有天 回来 说要 带个 妞 去 环游 地球 ， 你 微笑 着 一 挥手 ： 去 吧 ， 等 你 回来 陪爸 喝酒 ， 不醉 不休 ！   （ 转 ）
0,一个 公益广告 ： 爸爸 得 了 老年痴呆 ， 儿子 带 他 去 吃饭 。 盘子 里面 剩下 两个 饺子 ， 爸爸 直接 用手 抓起 饺子 放进 了 口袋 。 儿子 愣住 了 。 爸爸 说 ， 我 儿子 最爱 吃 这个 了 。 最后 广告 出字 ： 他 忘记 了 一切 ， 但 从未 忘记 爱 你 。 。 。 「 转 」
0,双 11 还有 不到 7 个 小时 ， 为了 方便 大家 选购 小米 产品 ， 我们 整理 了 一份 小米 双 11 优 （ duo ） 惠 （ shou ） 清单 ， 看看 哪个 小米 产品 值得 买 ， 请 大家 帮转 。 明天 中午 12 点 我 抽奖 送 出 一台 红米 Note2 移动 版 。 @ 红米 手机
0,这辈子 ， 和 谁 过 ， 怎样 过 ， 过 多久 ， 有人 因为 爱情 ， 有人 因为 物质 ， 有人 因为 容貌 ， 有人 因为 前途 ， 有人 因为 压力 。 而 当 这 日子 真的 要 和 选择 的 人 一起 过 了 ， 你 才 明白 ， 钱 够花 就 好 ， 容貌 不 吓人 就行 。 其实 真正 幸福 的 标准 ， 无需 理由 很 简单 ， 只要 笑容 比 眼泪 多 ， 你 就 找 对 人 了 。 [ 心 ]
0,【 研究 称 女人 不是 同性恋 就是 双性恋 [ 巨汗 ] 】 英国 埃塞克斯 大学 找来 345 位 女子 观看 裸体 男性 和 女性 的 视频 ， 被 监测 是否 受到 性刺激 。 结果 ， 认为 自己 是 异性恋 的 受试者 ， 看到 男人 和 女人 的 身体 都 有 强烈 的 性反应 ， 而 女同 只 对 女人 身体 有 反应 。 结果 称 ， 女人 在 性 方面 不是 同性恋 就是 双性恋 ， 没有 异性恋 。 @ 这里 是 美国
0,5 月 9 日 ， 今天下午 放学 ， 许多 家长 开着 摩托 或 汽车 前来 接 孩子 ， 这位 当 清洁工 的 父亲 却是 踩 着 垃圾车 前来 接 女儿 。 女孩子 是 快乐 的 ， 一路上 与 父亲 有说有笑 ， 享受 着 最 美好 的 人间 父爱 ， 父亲 一路上 拾捡 人们 丢弃 的 瓶子 ， 小女孩 分享 着 父亲 收获 的 快乐 。 他们 并 不 富裕 ， 但 小女孩 活得 很 真实 、 很 轻松 也 很 愉快 。 by @ 张烈华
1,2013 年 1 月 1 日起 正式 施行 ： 1 、 闯红灯 ， 记 6 分 ， 罚 100 元 。 2 、 酒驾 ， 5 年内 不得 再 考取 驾照 。 3 、 不系 安全带 ， 记 3 分 ， 罚 100 元 。 4 、 副 驾不系 安全带 ， 记 1 分 ， 罚 50 元 。 5 、 行驶 途中 拨打 手机 ， 记 3 分 ， 罚 100 元 。 6 、 行驶 途中 抽烟 ， 记 1 分 ， 罚 100 元 。 7 、 有意 遮挡 号牌 ， 记 12 分 ， 顶额 处罚 。 8 、 超速 驾驶 ， 记 6 分 。
0,# 母校 一直 等 你 回来 # 今天 碰到 一位 老爷爷 ， 华工 第一届 无线电 专业 毕业生 ， 只身一人 下午 回到 母校 没 赶上 签到 。 他 说 自己 是 老古董 怕 大家 不 记得 他 ， 还 带来 了 自己 的 毕业证书 。 怎么 说 呢 ， 当 华园 那 份 属于 自己 的 岁月 早已 消逝 ， 一切 物是人非 ， 是 怀着 怎样 复杂 ， 怎样 喜悦 里 饱含 沧桑 的 感情 回来 看看 你 ， 我 最 爱 的 母校
0,【 泪奔 ！ 网友 拍 环卫工 借 汽车尾气 取暖 [ 泪流满面 ] 】 昆明 的 冬天 虽不像 北方 那么 冰天雪地 ， 但 依然 能 寒风刺骨 。 今日 下午 ， 有 网友 发微 博称 ： 环卫工人 用 公交 尾气 取暖 ， 有关 部门 能 配备 点 冬装 吗 ？ 此前 ， 也 有 网友 拍 到 昆明 一名 环卫工人 在 寒冷 冬夜 席地而坐 靠 路边 站台 睡着 。 转发 ， 承诺 不 乱丢垃圾 ！ ( 直播 云南 )
0,見 て 。 LEGO 的 数码相机 。 可爱 ！ 我 喜欢 拍照 ( * ´ v ` )   Look !   This   is   my   desital   toy   camera   by   LEGO .   What   a   cute ! !   I   like   it !
0,# 万象 # 【 嫌犯 派出所 内 死亡   官方 称上 厕所 摔倒 后 抢救无效 】 12 月 7 日 ， 因涉嫌 盗窃 ， 湖南 沅江 男子 张某 被 传唤 至 派出所 接受 调查 。 次日 凌晨 ， 张某 提出 上 厕所 ， 办案 民警 陪同 。 上 完 厕所 起身 时 ， 张某 站立 不 稳 摔倒 在 地 。 约 10 分钟 后 ， 张 某称 身体 不 舒服 ， 后经 抢救无效 死亡 。   http : / / t . cn / R4zjRCY
0,从今天起 ， 做 一个 简单 而 幸福 的 人 。 不 沉溺 幻想 ， 不 庸人自扰 ， 不 浪费时间 ， 不 沉迷 过去 ， 不 畏惧 将来 。 如此 ， 安好 。
0,【 公安部 专家建议 取消 超 长途 客运 】 统计资料 显示 ， 近年 发生 的 导致 10 人 以上 死亡 的 重特大 交通事故 中 ， 运输 里程 在 1000 公里 以上 的 超 长途汽车 客运 事故 占 很大 比例 。 鉴于 超 长途汽车 客运 存在 安全隐患 ， 公安部 交通管理 科研所 研究员 应 朝阳 建议 ， 应 逐渐 减少 乃至 取消 这一 交通运输 方式 。 （ 新华社 ）
0,第 “ 57 ” 个 民族 ： 吉隆 沟 ， 属 珠峰 自然保护区 ， 一群 鲜为人知 的 达曼 人 就 生活 在 其间 。 在 没有 加入 中国 国籍 以前 ， 他们 是 居住 在 我国 境内 未 被 确认 的 一个 民族 ， 属于 无国籍 人员 。 因此 他们 既 没有 土地 ， 也 没有 住房 ， 只能靠 给 别人 打工 为生 。 由于 地位 低下 ， 他们 没有 机会 接受 教育 ， 几乎 都 是 文盲 。 http : / / t . cn / hd5kCR
1,［ 哦 ， 真的 对不起 哦 ～ ］ @ 上海 狗狗网 ： 松江 一爱狗 人士 的 秋田 犬 被 人 杀死 。   因为 也 算 “ 日货 ” ， 所以 被 一群 人 冲入 花园 杀死 ， 主人 现在 正在 哭 呢 ， 说 她 的 爱犬 既 不会 说 日语 也 没 去过 日本 。   而且 从小 是 吃 中国 狗 粮 长大 的 http : / / t . cn / zlhpm5u ／ ／ @ 左小祖咒
1,网友 赖小特特 ： 今天 终于 亲眼见到 了 城   管 暴力 执法 ， 真是 往死里 打 啊 ！ 一群 年轻力壮 的 城   管 围殴 一个 板车 小贩 ， 而且 下死手 。 图中人 已经 被 按 在 车上 了 ， 后脑 、 脊柱 等 致命 部位 暴露无遗 。 如果 不是 群众 上来 解围 恐怕 非死 即 残 。 山东 那 哥们 必然 也 是 这么 被 打 残废 的 。 谁 给 你们 权力 这么 对待 老百姓 的 ！ 在 西直门 桥 北路 西
1,谁 的 朋友圈 多 ， 麻烦 帮 转发 ！   我校 需要 小孩 的 衣服 ， 新旧 不 限   。 如果 您 周围 有四到 十岁 孩子 的 旧衣服 和 鞋子 ， 洗 干净 就 可以 。 这个 岁数 的 孩子 缺 衣服 。   地址 ： 甘孜藏族自治州 石渠县 西区 长沙 贡马 乡 小学 ，   邮编 ： 627350 ， 校长 ： 达洼 18923491809 。 请 转贴   ， 也许 您 的 几下 简单 复制 能 给 孩子 们 一个 温暖 、 幸福 的 冬天 。
1,《 有 消息 四川 万源 卖 蘑菇 被 打伤 学生 已经 死亡 》   孩子 高考 600 多分 ， 考入 重本 。 家境贫寒 ， 将 爷爷 采 的 蘑菇 来 城里 卖 ， 以 拼凑 学费 ， 被 城管 殴打 致死 。 老百姓 围 了 市政府 ！ 中国 特色 的 城管 狂妄 无忌 ， 视 百姓 的 生命财产 如 草芥 ， 将 暴政 展现 的 淋漓尽致 。 请 网友 转 起来 ， 为 这个 无助 的 家庭 讨还 公道 ！
0,【 韩娱 新闻 】 韩国 新 综艺节目 《 月光 王子 》 1 月 16 日 召开 记者会 。 姜虎东 携 东方 神起 成员 最强 昌珉 、 搞笑 主持人 卓在勋 与 郑在型 出席 座谈会 现场 。
0,【 图 ： 小孩子 的 政治 】 左 ： 黄艺博 ， 13 岁 ， 少先队 武汉市 副 总队长 ， 父母 称其 2 岁 看 《 新闻联播 》 ， 7 岁 读 《 人民日报 》 ， 引发 网友 围观 大 讨论 。 右 ： 纪录片 《 请 投 我 一票 》 ， 导演 陈为 军 ， 记录 2007 年 武汉 一所 小学 三年 一班 的 班长 民主选举 ， 大陆 未 上映 ， 获 2008 奥斯卡 最佳 纪录片 提名 。
1,[ 蜡烛 ] [ 蜡烛 ] [ 调查 地沟油 的 记者 李翔 ， 死 了 ]   身中 10 余刀 ， 惨死 。 他 为 全国 不能 吃 特供 的 十多亿 人民 的 食品安全 努力 过 。 他 付出 了 年轻 的 生命 。 请动 一下 鼠标 ， 转发 ， 表达 一下 谢意 。 不过 分 吧 ？ 恭请 转发 ！
1,刚才 ， 百度 急忙 把 “ 抢尸 县长 ” 贺 遵庆 个人资料 简历 修改 了 ， “ 把 维稳学 硕士学位 ” 改成 了 “ 硕士学位 ” ， 把 “ 维稳学 ” 仨 字 去掉 了 。 这 就是 百度 哟 ！ 呵呵 ！ 还 记得 海淀 银枪 小霸王 的 资料 吗 ？ 1991 年 出生 修改 为 1995 年 出生 。
0,愿意 吃亏 的 人 ， 终究 吃 不了 亏 ， 吃亏 多 了 ， 总有 厚报 ； 爱 占便宜 的 人 ， 定 是 占 不了 便宜 ， 赢 了 微利 ， 却失 了 大贵 。 再 好 的 东西 ， 你 也 不 可能 长久 拥有 ， 不必 计 一时 回赠 ， 莫如 常怀 怜悯 之情 ， 常施 援助 之爱 ， 得到 人心 ， 他物 不缺 。 别以为 成败 无因 ， 今天 的 苦果 ， 是 昨天 的 伏笔 ； 当下 的 付出 ， 是 明日 的 花开 。
1,延安 女 城管 （ 双脚 跳起 踩 头 男 城管 之妻 ， 视屏 中穿 黄色 上衣 躺 在 地上 装死 的 那个 女 城管 ） 遭人肉 ， 相册 被 破解 艳照 流出 。 。 。 哼 [ 哼 ]   （ 图片 制 尺度 大 ， 未成年人 勿 点   资料 来自 网络 ， 老 崔 不负 文责 ！ [ 哼 ] ）
0,【 [ 话筒 ] 大 红枣 四 毛钱 一斤 没人要 … … 帮转 找 销路 ！ 】 被誉为 中国 红枣 之乡 的 山西 吕梁 临县 ， 今年 红枣 产量 超过 4 亿斤 ， 但是 枣农 们 却 怎么 也 高兴 不 起来 。 由于 市场 不景气 ， 这些 枣 遭遇 大面积 滞销 ， 低至 四 、 五毛 也 没人收 。 再 找 不到 买家 ， 农民 们 只能 眼看 着 辛苦 种出 的 枣子 烂 在 地里 … … 扩散 ！ 都 不 容易 ， 帮帮 他们 ！
0,最好 的 感觉 是 ， 当 我 朝 你 看 过去 时 ， 你 已经 在 凝视着 我 。 。 。   【 晚安 ， 摩羯座 】
1,【 让 人 心碎 ， 他本 打算 在 终点线 求婚 的 】 推特 账户 YourGentleman 发推文 披露 一 男子 本 打算 在 马拉松 比赛 终点线 向 参加 比赛 的 女友 求婚 ， 怎料 女友 在 爆炸案 中 不幸 丧生 ， 自此 天人永隔 。 他 在 推 文中 这样 写道 ： “ 这 … … 让 人 心碎 。 他本 打算 在 终点线 求婚 的 ” 。 。 。 。 by 网站 分析 公会   [ 伤心 ]
1,常凯 淇 爸爸 ( 410494910 )   2012 - 8 - 3   16 : 06 : 08   急 ！ ！ 大家 帮忙 转 一下 ； 陈晨 ， 两岁 ， 被 刚出 锅 的 油 给 烫伤 ， 已 被 送到 医院 ， 医生 说 现在 情况 很 危险 ， 需要 花费 五十万 ， 急需 好心人 捐款 帮助 ， 现 互动 每位 网友 转发 ， 每 转发 一次 孩子 可 得到 3 分钱 支助 。 多一人 转发 就 多一份 希望 。 帮帮 这个 可怜 的 小男孩 吧 【 好人 终有 好 报 】
1,# 财新网 摘 # 【 美国 老人 旅朝 被捕   电视 现身 承认 “ 宿罪 ” 】 85 岁 的 美国 人 纽曼 与 同伴 通过 旅行社 安排 到 北朝鲜 旅游 ， 于 10 月 26 日离 朝 赴京 时 ， 被 朝方 拉 下 飞机 逮捕 。 他 今天 突然 现身 朝鲜 央视 ， 承认 50 年代 战争 时期 曾 对 朝鲜 人民 犯有罪行 ； 其 ” 悔过书 “ 同时 公开 。 纽曼 何时 获释 尚 不得而知 。 nyt   http : / / t . cn / 8kblpcS
1,【 转 】 三亚 发现 一名 河南 籍 乞讨 儿童 ， 就是 这个 小男孩 ， 孩子 不能 说话 ， 记者 怀疑 孩子 是 被 人 控制 。 孩子 用手 比划 着 告诉 我们 ， 他 是 被 一女 两 男带 出来 乞讨 的 ， 每天 要 乞讨 到 80 块钱 才 算 完成 任务 ， 嘴巴 也 是 他们 弄 的 不能 说话 。 孩子 说 自己 来自 河南 安阳 ， 家里 有 一个 哥哥 一个 姐姐 。 大家 多 转转 吧 !   让 他 的 家人 可以 找到 他
0,梦想 ， 不会 欺骗 任何人 。 欺骗 我们 的 ， 是 无限 膨胀 的 欲望 。 争强好胜 是 天性 ， 不服输 的 年纪 里 ， 每个 人 都 眼高于顶 ， 于是 梦想 回报 你 的 是 一次次 鼻青脸肿 。 梦想 与 现实 较劲 的 过程 中 渐渐 发现 ： 成熟 是 摔 出来 的 。   — —   苏芩   晚安 ！
0,【 四川 吸毒 男 手提 双刀 挑战 特警 】 近日 四川 彭山 街头 出现 一 男子 裸露 上身 ， 双手 提刀 ， 路人 和 车辆 都 不敢 靠近 ， 男子 半径 3 米左右 空无一人 。 公安局 特 巡警 快速 出击 ， 成功 处置 ， 挡 获 嫌疑 人员 1 名 ， 收缴 砍 骨刀 两把 。 处置 过程 中 无 群众 民警 受伤 。 经 尿检 ， 该 男子 尿液 呈 阳性 ， 涉嫌 吸食毒品 。 http : / / t . cn / RUmjDVk
0,【 [ 话筒 ] 公安部 刑侦局 提醒 ： 儿童 失踪 后 立刻 报警 ， 无需 等 24 小时 】 昨日 ， 公安部 刑侦局 微博 提醒 ， 全国 公安机关 从 2011 年 6 月 1 日起 实行 儿童 失踪 快速 查找 机制 ， 接 儿童 失踪 警情 将 立即 启动 查找 。 目前 正 研究 用 信息化 手段 发动群众 提供线索 寻找 失踪 儿童 。 家长 发现 儿童 失踪 请 立刻 报警 ， 请 转给 更多人 ！ 愿 天下 无拐 ！
0,【 读者 调查 ： 虐童 养母 不予 批捕 ， 你 是否 支持 南京 检方 的 决定 ? 】 @ 南京 检察   4 月 19 日 消息 ， 南京市 浦口区 人民检察院 对 涉嫌 故意伤害罪 的 犯罪 嫌疑人 李征琴 依法 作出 不 批准逮捕 决定 。 对于 这一 决定 ， 公安部 打拐 办 主任 陈士 渠 表示 反对 。 你 对此 怎么 看 ? http : / / t . cn / RAOTIQI
0,为 人 要 心底 坦荡 ， 不 为 虚名 所 累 ； 做事 要 头脑清醒 ， 不 为 假象 所惑 。 智者 ， 以 别人 惨痛 的 教训 警示 自己 ； 愚者 ， 用 自己 沉重 的 代价 唤醒 别人 。 对人 多一份 宽容 ， 多一份 爱心 ； 对事 多一份 认真 ， 多一份 责任 ； 对己 多一点 要求 ， 多一点 警醒 。 傲不可长 ， 志不可满 ， 乐不可极 ， 警钟长鸣 ！
1,查 地沟油 的 记者 李翔 ， 身中 10 余刀 ， 惨死 。 他 为 不能 吃 特供 的 十多亿 人民 的 食品安全 付出 了 年轻 的 生命 。 我们 能 为 他 做 的 就是 ： 动 一下 鼠标 ， 转发 ， 表达 一下 谢意 。 把 油 放到 冰箱 里 2 个 小时 ， 如果 出现 白色 的 泡沫 一样 ， 就是 地沟油 : 炒菜 时放 一颗 剥皮 的 蒜子 ， 蒜子 对于 黄曲霉素 最 敏感 。 如果 蒜子 变 红色 ， 就是 地沟油 。
0,【 海贼王 作者 急病 ， 最新 漫画 休载 】 据 Record   Japan 网站 报道 ， 《 海贼王 》 作者 尾田 荣一郎 突发 疾病 ， 漫画 暂停 连载 。 《 海贼王 》 已经 持续 了 15 年 的 连载 ， 现在 突然 因为 疾病 休载 ， 让 粉丝 们 也 感觉 非常 震惊 。 网上 一片 关切 之声 ， 难以 掩饰 大家 对 《 海贼王 》 的 喜爱 之情 。 据说 尾田 荣一郎 是 因 过度 劳累 突发 的 疾病 。 新娱
0,# 今日 关注 # 【 武汉 男子 掉 下 轻轨站 台 被 压 身亡 】 @ 楚天 都市报   讯 ： 昨晚 9 : 40 分 左右 ， 一 男子 在 轻轨 循 礼门 站台 候车 时 不慎 坠入 轨道 ， 双腿 被 压断 ， 终因 失血过多 而 身亡 。 据 死者 的 妻子 说 ， 当晚 准备 从循 礼门 乘 轻轨 返回 崇仁 路 ， 丈夫 蹲 在 地上 等 ， 9 时 45 分 列车 入站 ， 丈夫 站 起来 时 突然 掉 下 轨道 。 http : / / t . cn / zWPelip
0,何为 平淡 才 是 真 ？ 当 你 欢愉 的 时候 ， 回头 看到 他 在 身边 。 午夜 梦回 ， 泪湿 了 枕巾 ， 他 在 旁边 ， 伸手 就 能 触摸 到 温热 的 身体 ， 听到 他 的 呼吸 ， 瞬间 一颗 心落 回到 胸腔 里 。 世间 女子 ， 最终 求 的 ， 不过 是 如此 。 — —   十二 《 不畏 将来   不 念 过去 》
1,今天 终于 亲眼见到 了 城管 暴力 执法 ， 真是 往死里 打 啊 ！ 一群 年轻力壮 的 城管 围殴 一个 板车 小贩 ， 而且 下死手 ， 根本 不管 是不是 要害 。 发博 当事人 还称 ： 地点 就 西直门 。 我 手机 差点 被 砸 。 网友 吐槽 ： 这 两天 已经 被 城管 黑 的 ， 无力 吐槽 了 ， 这 到底 是 一个 什么样 的 组织 ！ ！ @ 习美 黄德荣
0,有时候 突然 就 不想 工作 了 ， 有时候 会 突然 想要 喝 几杯 ， 有时候 会 想要 独自 旅行 ， 有时候 就 想 结婚 了 … … 我们 的 脑子里 有 那么 多 的 念头 ， 可是 仅仅只是 想想 而已 。 或许 我们 真的 需要 一些 勇气 ， 为 一些 突然 蹦出 的 念头 而 尝试 一下 。 也许 ， 它会 带给 你 惊喜 。
1,【 网友 爆料 】 9 月 10   日 下午 1 点 48 分 ， 宁波 妇儿 医院 ， 一 妇女 及 一 婴儿 在 住院楼 跳楼 ， 抢救无效 死亡 ， 公安部门 现正 调查 。 传 妇女 是 因 小孩 病重 ， 负担 不起 昂贵 的 医疗费 ， 带 着 仅 四个 月 的 宝宝 楼 跳楼 。 同胞 妇女儿童 利益 都 无法 保障 ， 却 在 叫嚣 着 用 核弹 保卫 钓鱼岛 的 ， 你 疯 了 吗 ？   http : / / t . cn / zWFEl3k
0,【 雾 霾 天 行车 九大 原则 ， 你 必须 知道 的 ！ [ 话筒 ] 】 在 雾 霾 天 行车 ， 会 给 我们 的 驾车 出行 带来 非常 大 的 安全 威胁 。 因此 ， 掌握 好 雾天 安全 驾驶 的 原则 是 非常 有 必要 的 。 ① 雾天 开车 切勿 使用 远光灯 ！ ② 不要 猛 踩 刹车 ！ ③ 不要 盲目 超车 注意 路面 行人 ...... 雾 霾 天 行车 应 牢记 九大 安全 原则 ↓ ↓ 转给 你 的 家人 和 朋友 ！ [ 心 ]
0,# 全图 三国 - 玩 在 蜀国 # 成都 武担 山 在 今 成都市 北 校场 内 。 山丘 高 二十余 米 。 山 呈 长形 ， 中 凹 东西 凸出 ， 东西 两端 为 东台 、 西台 ； 东台 有 一塔 ， 名 芙蓉 塔 ， 六角 七级 ， 在 当时 登塔 可 俯瞰 成都 之 郫 、 检二江 及 蓉城 全景 。 章武 元年 （ 二二一 ） 四月 ， 刘备 在 此 山之南 祭告 天地 ， 即 皇帝 位 ， 正式 创立 蜀汉 政权 。 @ 四川 旅游 攻略 网
1,[ 1 / 2 ] 中央电视台 《 焦点访谈 》 已经 播出 2013 年 1 月 1 日 施行 : 1   闯红灯 ， 记 6 分 ， 罚 100 元 。 2   酒驾 ， 记 12 分 、 5 年内 不得 再 考取 驾照 。 3   不系 安全带 ， 记 3 分 ， 罚 100 元 。 4   副 驾不系 安全带 ， 记 1 分 ， 罚 50 元 。 5   行驶 中 拨打 手机 ， 记 3 分 ， 罚 100 元 。 6   行驶 中 抽烟 ， 记 1 分 ， 罚 100 元 。 7   有意 遮挡 号牌 ， 记 12 分 ， 顶额 处罚 。 8
1,通过 这个 ， 可以 推测 MH370 是 被 越南 空军 击落 的 ， 残骸 目前 应该 在 越南 领海 。 理 一下 脉络 ： MH370 中途 发现 电子 故障 ， 准备 返航 ， 结果 误入 越南 领空 ， 越南 空军 喊话 ， 但 对方 电子 故障 无法 应答 ， 于是 向 三亚 空管 核实 ， 对方 回复 没有 这个 航班 ， 结果 越南 空军 将 其 击落 ， 后 发现 酿成 大错 ， 频繁 发布 假消息 扰乱 视听 。
0,【 江西 高速 上 一 快递 货车 起火   4000 多件 快递 被 报废 】 今日 凌晨 5 时 左右 ， 昌铜 高速 一 货车 着火 ， 民警 勘查 发现 火 是从 货物 里 烧 起来 的 。 司机 介绍 ， 当时 发现 后 车厢 有 火苗 ， 停车 后 不到 两分钟 就 燃起 熊熊大火 ， 所幸 车上 的 人 及时 逃离 。 但 4000 多件 快递 基本 报废 ， 损失 约 100 万元 。 By 中国 江西网 http : / / t . cn / RUWFTdC
0,【 许多 伤员 快 不行 了 ， 莫再 添堵 】 @ 成都日报   荥经 到 芦山 的 双向 两道 ， 也 是 唯一 通道 ， 数百辆 就 救护车 堵 路上 ， 短短 30 公里 的 路 ， 走 了 8 个 小时 ， 许多 伤员 快 不行 了 … … 私家车 救援 请 不要 前往 。 市政府 副 秘书长 蔡竞 表示 ， 不 提倡 个人 自行 前往 灾区 救援 救治 ， 希望 大家 理解 支持 。 / / 守望 也 是 力量 ， 救灾 不 一定 要 到 现场 ！
0,无论 今天 发生 多么 糟糕 的 事 ， 都 不 应该 感到 悲伤 。 因为 今天 是 你 往后 日子 里 最 年轻 的 一天 了 。
1,# 技术 贴 # 微博 悄悄 关注 功能 是 有 bug ， 发现 悄悄 关注 你 的 人 其实 很 简单 。 点开 “ 我 的 粉丝 ” ， 上面 写 的 是 按 关注 时间 排序 。 你 改选 成 其他 二种 ， 然后 慢慢 翻 你 的 粉丝 。 关注 你 的 粉丝 上面 有 √ 号 ， 而 偷偷 关注 你 的 粉丝 没有 对 号 。 粉丝 少 的 同学 有福 了 ， 快快 找 找 谁 偷偷 关注 你 吧 。 我 找 了 半天 ， 发现 有 俩 关注 我 ， 还是 男 的 。
0,【 下 周二 武昌 大面积 停水 3 小时 】 因 白沙洲 水厂 电气设备 检修 ， 下 周二 14 时至 17 时 ， 武昌 将 大面积 停水 3 小时 。 具体 停水 区域 ： 武昌 造船厂 至 武泰闸 、 武珞路 、 雄楚 大道 、 高新 大道 、 晒 湖路 、 丁字 桥路 、 珞狮 南路 、 民院路 、 关山 大道 、 光谷 等 。 下雨 则 顺延 。 （ @ 武汉 晚报   讯 ）
1,把 家里 的 油 放到 冰箱 2 个 小时 ， 如果 出现 白色 的 泡沫 ， 那 就是 地沟油 . 或者 用 最 简单 方法 : 在 炒菜 时放 一颗 剥皮 的 大蒜 ， 蒜 对 黄曲霉素 最 敏感 。 如果 蒜变 红色 ， 就是 地沟油 。 油 良好 的话 ， 蒜 是 白色 的 。   为了 自己 ， 朋友 ， 亲人 ， 以防万一 ， 转 一下 吧 ！ ！ ！ 有人 为 报道 此事 ， 已 付出 生命 ！ ！ ！
0,【 处女座 1 月 占星 运势 】 1 月 里 处女座 运势 可谓 鸿运 当头 ； 良好 的 心态 使 一切 事物 变 的 简单 美好 。 随着 自己 知识 的 积累 运用 ， 事业 学业 也 更加 的 轻车熟路 ， 能力 增强 的 同时 ， 效率 自然 更加 提高 。 木星 会 帮 你 在 月 中 遇到 事业 上 的 贵人 ， 很 可能 对 你 未来 一年 都 有 帮助 。 20 日后 ， 还 可能 迎来 额外 的 好运气 哦 ！ 开运 物 ： 阳光 。
0,【 12000 元 百元大钞 放 冰箱 上   被 老鼠 拖走 咬成 渣 [ 衰 ] 】 近日 ， 成都 钟 女士 放在 家里 准备 给 员工 发工资 用 的 12000 元 不见 了 。 她 找遍 了 家里 ， 最后 在 一个 角落 发现 了 钱 ， “ 原来 是 被 老鼠 拖走 了 ， 钱 咬成 了 碎片 。 ” 所幸 在 银行 工作人员 的 帮助 下 ， 连 拼 3 天 ， 最终 挽回损失 11000 余元 。 （ 天府 早报 ） http : / / t . cn / RUQOXGk
0,【 国泰君安 国际 ： 董事会 主席 阎峰 失联 】 国泰君安 国际 公告 称 ， 自 11 月 18 日 开始 未能 与 董事会 主席 、 执行 董事 及 行政 总裁 阎峰 取得 联络 。 委任 祁海英 代行 董事会 主席 职务 ， 委任 王 冬青 代行 行政 总裁 职务 ， 直至 另行 通告 为止 。 http : / / t . cn / RU3Obod
