0,坐 着 等待 ， 好运 就 不会 从天而降 。 就算 命中注定 ， 也 要 自己 去 把 它 找 出来 。 在 我 过去 的 体验 中 ， 越 努力 ， 得到 的 东西 就 越 好 。 当 我 得到 的 时候 ， 会 感觉 一切都是 注定 的 。 可是 如果 不 努力争取 ， 你 得到 的 可能 是 另 一样 东西 ， 那个 结果 也 好象 是 注定 的 。 所以 目前 这个 局面 可以 说 它 是 命定 ， 也 可以 说 是 人 改造 了 它 。 — — 李安
1,【 太 活跃 的 鱼 千万别 买 】 去 买 鱼 ， 结果 看到 惊人 一幕 ， 摊贩 往 水盆 内 加入 一种 白色 粉未 ， 迅速 用手 搅拌 ， 一会 功夫 白色 粉未 溶解 ， 将 半死不活 的 鱼虾 倒入 其中 ， 一会儿 就 活蹦乱跳 开 ， 仿佛 刚 从 河中捕 回来 的 。 这是 一种 能够 致癌 的 催化剂 ， 俗称 鱼 浮灵 ， 也 对 智力 有 影响 。 相互 转告 一下 ， 让 更 多 的 人 都 知道 ！ ！ ！
0,【 《 生活 大 爆炸 》 续订 至 第十 季   至少 播出 到 2017 年 】 据 新浪 娱乐 ， CBS 电视网 日前 正式 宣布 ， 全美 收视率 最高 的 非 体育 电视节目 《 生活 大 爆炸 》 将 续订 至 第十 季 。 也就是说 该剧 将 至少 播到 2017 年 。 死忠 粉 表示 这个 太棒 ！
0,到底 胖能 到 什么 程度 呢 ？ 请 看吧 。 。 。 [ 抓狂 ]
0,【 # 马里 酒店 人质 劫持 #   3 名 遇难 同胞 身份 确认 [ 蜡烛 ] 】 经 中国 驻 马里 大使馆 确认 ， 中国 铁建 赴 马里 交通部 洽谈 合作项目 的 3 名 员工 ， 在 马里 酒店 袭击 事件 中 遇难 。 3 名 员工 分别 是 ： 中国 铁建 国际 集团 总经理 周天 想 ， 中国 铁建 国际 集团 副总经理 王选尚 ， 中国 铁建 国际 集团 西非 公司 总经理 常学辉 。 据 中国 铁建
1,十万火急 - - - - - 谁 的 群多 ？ 请 帮忙 转 一下 ： 一个 重庆 打工者 ， 22 岁 ， 叫 骆婕 ， 不 知道 在 什么 地方 ， 请 他 速回 重庆 万州 ， 直接 到 三峡 中心医院 。 家中 失火 ， 父母双亡 ， 弟弟 伤势 很 严重 ， 想见 她 最后 一面 。 舅舅 ： 18716501803 — — 爱心 接力 。 这个 不转 对不起 自己 的 良心   （ 重庆市 万州区 柱 山镇 党委 罗于 平托   谢谢 )
0,# 突发 # 【 泰国 载 中国 游客 巴士 翻车   已至 10 余人 遇难 】 据泰媒 报道 ， 当地 时间 20 号 中午 11 ： 30 左右 ， 一辆 满载 中国 游客 的 巴士 由于 刹车 失灵 发生 翻车 事故 。 据 初步 了解 已经 造成 10 - 11 人 遇难 ， 另外 还有 多人 受伤 ， 当地 的 救援 队伍 正在 实施 救援 。 中国 驻 清迈 领馆 工作人员 正在 赶赴现场 了解 情况 。 http : / / t . cn / R4UQtsd
1,【 孙杨 90 后嫩模 女友 曝光 】 昨日 有 一 八卦 周刊 的 记者 微博 爆出 孙杨 的 90 后嫩模 女友 莫西 。 不少 网友 对此 表示 祝福 ， 但是 也 有 不少 网友 反对 两人 在 一起 ， 认定 “ 孙杨 和 叶 诗文 ” 才 是 最佳 一对 。 http : / / t . cn / zWWx9i4   PS : 看起来 好 成熟 ， 孙杨 那么 萌 ， 老牛 啃 嫩草 ？ ！
0,【 国 足 战平 香港   国脚 爆粗 回击 球迷 ： 不要 吃 着 方便面 在 键盘 前 瞎 BB 】 昨晚 ， 国足 0 : 0 战平 中国香港 ， 2018 年 世界杯 出线 机会 渺茫 。 赛后 国 足 前锋 杨旭 发声 ： 都 很 努力 的 想 去 赢 下 比赛 ， 但是 足球 就是 这样 ， 占 尽 优势 未必 能 取胜 。 希望 那些 键盘 侠们 “ 不要 吃 着 方便面 穿个 大 拖鞋 在 键盘 前 瞎 BB ！ ” http : / / t . cn / RUn6WFz
1,【 赶紧 牢记 下 】 新交规 施行 ： 闯 红灯记 6 分 ， 罚 100 元 。 酒 驾记 12 分 、 5 年内 不得 再 考取 驾照 。 不系 安全带 记 3 分 ， 罚 100 元 。 副 驾不系 安全带 记 1 分 ， 罚 50 元 。 行驶 中 抽烟 记 1 分 ， 罚 100 元 。 有意 遮挡 号牌 记 12 分 ， 顶额 处罚 。 超速 驾驶 记 6 分 。 副驾驶 有 不满 14 周岁 乘坐 的 记 6 分 ， 罚 300 元 。
1,求证 ： 广州 飞往 成都 的 机票 都 是 打折扣 的 ， 然而 在 地震 发生 几小时 后 ， 航空公司 却 将 打折 取消 变为 全价 票 。 现在 飞 成都 的 乘客 ， 多 是 救援 、 志愿者 、 医护 、 记者 、 伤亡者 亲人 。 什么 叫 卑鄙 ？ 无耻 ？ 一群 五毛 水军 叫嚷 着 说 不 可能 ， 随手 打开 订票 网站 都 会 看到 这样 的 信息 。 。 請 大家 一起 轉發 ， 試問 這些 人 ， 良心 在 哪 ？ ？
1,"查 地沟油 的 记者 李翔 ， 死 了 ,   身中 10 余刀 ， 惨死 。 他 为 全国 不能 吃 特供 的 十多亿 人民 的 食品安全 努力 过 。 他 付出 了 年轻 的 生命 。 请动 一下 鼠标 ， 转发 ， 表达 一下 谢意 。 不过 分 吧 ？ 恭请 转发 ！ [ 蜡烛 ] [ 蜡烛 ] [ 蜡烛 ]"
1,【 律师 称 李 天一 第一个 与 女子 发生 关系   不 构成 轮奸 】 李 双江 之子 李 天一 涉嫌 强奸罪 ， 于 7 日 被 批捕 。 76 人 律师团 领队 、 法律 大学 副校长 张 爱国 教授 对 媒体 表示 ， 李因 第一个 与 被害 女子 发生 性关系 ， 不 构成 轮奸 罪 ， 只 判罚 较轻 的 强奸罪 批捕 。 ps   尼玛 ！ 这个 故事 告诉 我们 ， 为什么 从小 要 力争 第一 ！ http : / / t . cn / zYmtm8j
1,【 终于 找到 这 只 猴子 了 ！ 活脱脱 的 孙悟空 ！ 】 近日 ， 一只 宠物 猴 的 照片 风靡 网络 。 据 了解 这种 猴 名为 “ 石猴 ” ， 国家 唯一 允许 个人 饲养 的 宠物 猴 ， 8000 一只 价格不菲 。 石猴 并 不易 养 ， 性格 太过 活泼 ， “ 很皮 ， 模仿 力 很 高 ， 有 的 时候 会 自己 打开 煤气 阀门 ， 拿 着 打火机 玩 ， 很 危险 ！ ” http : / / t . cn / zOD65iW
1,【 一个 三陪女 在 法庭 上 的 “ 精彩 陈述 ” 】 审判长 先生 ： 我 作为 一名 三陪女 ， 站 在 这个 庄严 的 法庭 上 我 感到 羞耻 。 我 曾 给 原 市委书记 韦君梓 做 过 两年 二奶 （ 也 可能 是 三奶 、 四奶 ） 。 今天 在座 的 人里 ， 有 我 以前 的 顾客 ， 现在 却 来 审判 我 ！ 审判长 断喝 ： 请 民警 同志 把 被告人 押 出去 ！ （ 给力 大帝 ）
0,【 辽宁 东港 120 人疑 在 医院 就诊 时 集体 感染 丙肝 】 辽宁 东港市 通报 ， 东港 某 门诊部 发生 的 疑似 医源性 感染 事件 涉及 到 的 患者 上升 至 120 人 。 1 月 28 日 东港市 卫生局 接 举报 后 调查 发现 ， 曾 在 该 门诊部 接受 过 静脉曲张 治疗 的 患者 疑似 集体 感染 丙肝 。 经 调查 ， 该 事件 不 排除 与 门诊部 医疗 行为 有关 。 http : / / t . cn / zYqCZRf
0,【 明天 ， # 你好 ， 小雪 # 】 明天 23 时 25 分 ， 迎来 小雪 节气 。 ① 北方 气温 逐渐 降到 0 ℃ 以下 ， 但 “ 地寒 未 甚 ” ， 虽 开始 降雪 但雪量 不大 ， 故称 小雪 ② 南方 开始 进入 冬季 ， “ 荷尽 已无擎 雨盖 ， 菊 残犹有 傲霜枝 ” ， 已 呈 初冬 景象 ③ 北方 供暖 后 屋内 燥热 ， 需 当心 “ 暖气 病 ”   ④ 南方 气候 湿冷 ， 应 预防 冻疮 。 雪花 来 了 ， 你 期待 吗 ？
0,【 天津 爆炸 百日 祭   黄晓明 看望 烈士 家属 】 11 月 19 日 是 “ 天津 8.12 爆炸 事故 ” 百日 祭 ， @ 黄晓明 @ 苏芒   等 人 20 日 现身 天津 滨海新区 保税区 消防支队 ， 参加 殉职 消防员 家属 捐款 仪式 ， 黄晓明 表示 ： “ 就是 想 告诉 大家 我们 会 代替 你们 的 孩子 照顾 你们 。 ” 随后 ， 他们 到 医院 探望 仍 未 出院 的 官兵 。 详情 ： http : / / t . cn / RUuUYus
0,【 一张 钞票 的 最后 旅程 [ 围观 ] 】 随着 新版 百元 钞 发行 ， 旧版 将 慢慢 退出 流通 ， 它们 去 哪儿 了 ？ 在 一处 钞票 处理 中心 ， 每天 数吨 从 商业银行 回笼 的 残损 钞票 被 运到 这里 销毁 。 它们 或 被 运往 纸厂 化浆 ， 或 被 送 去 燃烧 发电 ， 或 用作 烘烤 燃料 … … 工作人员 ： 在 钱 堆里 工作 ， 最 基本 的 是 要 心如止水 。 [ 酷 ] http : / / t . cn / R4hQUSI
0,“ 公主 ” 安妮 · 海瑟薇 结婚 了 ！ ！ 外媒 曝 ： 美国 时间 9 月 29 日本 周六 ， 29 岁 的 安妮 · 海瑟薇 ( Anne   Hathaway ) 与 31 岁 的 电影 制作 人 亚当 · 舒尔曼 ( Adam   Shulman ) 在 加州 大 苏尔 的 Coastal 镇上 举行 了 婚礼 。 婚礼 装扮 灵感 来源于 自然 ， 许多 树枝 被 用作 布置 婚礼 现场 。 两人 相恋 四年 ， 2011 年底 订婚 。 恭喜 恭喜 [ 喜 ] [ 心 ] ！ ！ ( 转 )
1,最 荒唐 无耻 的 的 提议 ！ 60 年 后 再 公开 官员 财产 ！ 人民日报 刊文 《 让 新 提拔 官员 公开 财产 为何 更 可行 》 宣称 “ 20 年 后 公开 县级 ， 再过 20 年 公开 市级 。 20 年 公开 省级 。 直到 这种 方式 用到 最高层 ！ 经过 60 年 ， 再 转为 全面 实行 财产 公示 。 ” 如此 荒唐 的 提议 竟获 政府 默认 ！ 不要 说 60 年 ， 10 年 后 ， 会 发生 什么 ， 谁 也 不敢 保证
1,【 令人 咂 舌 的 月薪 】 别 吓 到 各位 了 ， 注意 ： 是 月薪 。   鲁健 26 万 。 董卿 26 万 。 周涛 22 万 。 李瑞英 28 万 。 王小丫 15 万 。 朱军 22 万 。 水均益 26 万 。 柴璐 21 万 。 鞠萍 20 万 。 李咏 20 万 。 【 凤凰网 】 http : / / t . cn / zjK2gXF
0,年轻 时 无论如何 要 确立 一个 目标 。 一 克服 懒惰 消极 靠 目标 。 没 目标 就 瞎 混 ， 一天到晚 打牌 玩游戏 睡懒觉 。 二 克服 怨天尤人 靠 目标 。 没 目标 就 牢骚满腹 ， 小小年纪 ， 什么 都 没干 就学 出一付 失意 老者 的 尖酸刻薄 ， 一 肚皮 不合时宜 ， 一 脑子 愤愤不平 ， 觉得 全世界 对不起 你 。 最 无聊 。 古语 说 ： “ 品卑 由于 无志 。 ” 定 方向 要 努力
0,# 正 能量 # 【 11 岁 男孩 “ 捐髓 ” 救母   你 会 为 他 点赞 吗 ？ 】 今年 6 月 ， 江苏 陈女士 被 查出 身患 白血病 ， 在 骨髓 配型 时 只有 儿子 小 宇航 符合条件 。 为 救 妈妈 ， 11 岁 小 宇航 捐髓 救母 。 他 的 孝心 和 勇敢 打动 了 很多 人 ， 当地 爱心 人士 为 这个 家庭 筹来 20 余万元 善款 ， 帮助 他们 渡过难关 。 为 小 宇航 和 妈妈 加油 ！ [ 心 ] （ 央视 记者 徐 大为 ）
1,【 曝李 天一 第一个 与 女子 发生 关系   不 构成 轮奸 】 http : / / t . cn / zYm6mkf   李 双江 之子 李 天一 涉嫌 强奸罪 于 7 日 被 批捕 。 李 的 76 人 律师团 领队 、 法律 大学 副校长 张 爱国 教授 对 媒体 表示 ， 李 天一 因 第一个 与 被害 女子 发生 性关系 ， 不 构成 轮奸 罪 ， 只是 以 判罚 较轻 的 强奸罪 批捕 ， 这是 律师团 所有 成员 共同努力 的 结果 。 平
1,【 交通 新规 】 2013 年 1 月 1 日 施行 : 1 闯红灯 ， 记 6 分 ， 罚 100 元 。 2 酒驾 ， 5 年内 不得 再 考取 驾照 。 3 不系 安全带 ， 记 3 分 ， 罚 100 元 。 4 副 驾不系 安全带 ， 记 1 分 ， 罚 50 元 。 5 行驶 中 拨打 手机 ， 记 3 分 ， 罚 100 元 。 6 行驶 中 抽烟 ， 记 1 分 ， 罚 100 元 。 7 有意 遮挡 号牌 ， 记 12 分 ， 顶额 处罚 。 8 超速 驾驶 ， 记 6 分 。   ( 广州日报 ) 扩散 给 大家 !
1,【 看到 昆明 发生 这样 的 事情 我 [ 泪 ] [ 怒 ] 】 七旬 老汉 靠 卖 自己 种 的 菜 为生 。 一个 从 执法 车上 下来 了 一个 年轻人 ， 朝 马路边 摆地摊 卖 青菜 的 老汉 走来 连扇 老汉 几个 耳光 连 推倒 在 地 。 老汉 到处 寻找 执法者 ， 只想 告诉 他 ， 我 从 山里 骑着 烂 单车 到 这里 用 了 3 个 多 小时 只想 卖点 钱 给 生病 卧床 的 老伴 买药 。 via @ 叮叮 学会 孤独
0,男女 对唱 版 《 Let   her   go 》 ， 不要 等 天空 开始 飘雪 ， 才 想念 阳光 。 不要 等 放开 她 的 手 ， 才 明白 爱着 她 。 珍惜 眼前 人 ~ [ 心 ] http : / / t . cn / RUmbBsX
1,[ 话筒 ] 【 亲 ， 我们 结婚 吧 】 亲们 ， 咨询 得知 ， 新 的 婚姻法 中 规定 男女双方 只要 年满 18 周岁 就 可以 结婚 了 啊 ， 并 不是 之前 的 男方 22 、 女方 20 噢 。 而且 结婚证 是 国家级 证书 ， 加 3 个 学分 现在 大学 期间 结婚 ， 学费 减半 ； 跨 民族 结婚 ， 生 一个 孩子 奖励 一万 。 [ 花心 ]
0,这逼装 的 ， 我 都 不 知道 如何 说 是 好 。 。 。   http : / / t . cn / RUMrdy0
0,【 PopCap 宣布 明年 春天 发布 《 植物 大战 僵尸 》 续作 】 《 植物 大战 僵尸 》 的 续作 将 提供 一系列 新 功能 、 设置 和 场景 ， 以 满足 全球 数千万 《 植物 大战 僵尸 》 粉丝 的 喜好 。 一名 发言人 表示 ： “ 春季 是 植物 生长 的 季节 。 我们 将 在 你家 房子 周围 提供 打 僵尸 游戏 。 不用 担心 ， 我们 一直 都 会 免费 。 我们 将 找到 你 。 （ 新浪 科技 ）
0,【 雾 霾 橙色 预警 ， 你 的 口罩 选 好了吗 ？ 】 今天 ， 北京 启动 了 2015 年 第一个 空气 重 污染 橙色 预警 。 为 保护 自己 的 呼吸系统 ， 你 需要 选择 好 口罩 — — 是 能够 过滤 掉 空气 中 脏东西 的 那种 ， 不是 纱布 、 棉布 之类 。 如何 选择 ？ 戳 这里 ： http : / / t . cn / Szor6l   这个 点儿 还 在 外面 的 人 要 小心 了 ， 你们 回家 可能 会 迷路 [ 微笑 ]
0,# 推荐 好书 #   普林斯顿大学 出版社 2012 年 新出 的 《 9   Algorithms   That   Changed   the   Future 》 （ 改变 未来 的 九个 算法 ） ， 普及型 读物 。 作者 John   MacCormick 教授 系 牛津 出身 的 计算机 博士 。 本书 精彩 地 介绍 了 搜索引擎 、 PageRank 、 公开密钥 加密 、 纠错码 、 模式识别 、 数据压缩 、 数据库 、 数字签名 等 内容 。
0,【 国内 电商 呼吁 各 网站 “ 下架 ” 日系 产品 】 国内 电商 近日 呼吁 各大 电商 网站 暂时 “ 下架 ” 日系 产品 。 中国 电商 行业 俨然 率先 酝酿 着 一场 民间 的 对 日 经济制裁 。 8 月份 以来 ， 日系 品牌 家电 销售额 整体 大跌 。 北上 广 销售 数据 显示 ， 东芝 降低 40.31 % ； 三洋 下降 44.32 % ； 松下 降低 23.41 % ； 夏普 下降 21.06 % http : / / t . cn / zlPWDJC
0,据说 在 夜间 常 熬夜 ， 情绪低落 ， 略带 伤感 的 人 ， 在 白天 和 同伴 在 一起 是 总是 最 嗨 得 那 一个 ， 或者说 是 看起来 最 嗨 的 那 一个 。 好像 说 的 就是 你 和 我 。 。 。
1,用 一次性 筷子 做 笋干 炒肉 ， 好吃 哦 . 。 。 。 。 。   via   亮兄 本尊   [ 转 ]
1,哈尔滨 太平 家乐福 发生 突发事件 ， 营业时间 所有 出入口 用 铁门 封闭 不许 进出 ， 原因 是 一 女士 在 结账 时 跟 在 身边 的 孩子 突然 失踪 报警 ， 后来 孩子 在 二楼 卫生间 找到 ， 头发 被 剃光 ， 衣服 被 换掉 ， 人口贩子 不知去向 ， 作案 手法 迅速 。 [ 可怜 ] 年关 将 至 ， 请 您 出入 公共场合 务必 带 好孩子 。   [ 心 ] 转 起来 ！ ！ ！ ！
0,传南 都 惊天 预告 的 内容 ： 1 ） 文章 姚笛 开放 被 抓 。 2 ） 彭于 晏白百何 宣布 牵手 。 公公 可能 会 选择 第一个 ， 凭感觉 ， 貌似 马伊 琍 是 相关 人员 里 今晚 唯一 发微博 的 。 难熬 的 夜晚 ， 南 都 娱乐 究竟 抓 到 什么 独家 猛料 了 ？ 难道 相关 人员 都 不曾 去 贿赂 南 都 记者 ？ 真是 有 节操 的 记者 哇 ， 让 我们 拭目以待 。
1,【 请 记住 ： 轮奸 要 第一个 上 ！ 】 李 双江 之子 李 天一 涉嫌 强奸罪 被 批捕 。 李 的 76 人 律师团 领队 、 法律 大学 副校长 张 爱国 教授 对 媒体 表示 ， 李 天一 因是 第一个 与 被害 女子 发生 关系 ， 所以 不 构成 轮奸 罪 ， 只是 以 判罚 较轻 的 强奸罪 批捕 ， 这是 律师团 所有 成员 共同努力 的 结果 。 记住 啊 ， 轮奸 要 第一个 上 ！ （ 转 ）
0,【 林海雪原   玉树琼花 】   连日 的 大雾 天气 过后 ， 内蒙古 托克托县 出现 了 大片 雾凇 奇观 。 一向 以 枯黄 为 底色 的 冬天 仿佛 披上 了 一件 晶莹剔透 的 外套 。 阳光 洒过 ， 又 像 给 这片 树林 化上 淡妆 。 戳 图 ， 带 你 走进 雾凇 深处 ！ （ 央视 记者 阮超超   薄书宁 ）
0,【 港币 对 人民币 首破 80   赴 港 “ 打 酱油 ” 将 越来越 划算 】 近日 ， 每 100 港元 对 人民币 在 内地 银行 的 报价 应声 跌破 80 元 大关 。 内地 银行 人民币 现钞 兑换 价在 79 水平 。 港元 持续 贬值 ， 内地 居民 赴 港 消费 ， 也 从 以往 购买 奢侈品 转移 到 普通 生活用品 ， 预计 内地 赴 港 “ 打 酱油 ” 的 人会 越来越 多 。 （ 南方 都市报 ）
0,【 重庆 警界 内部 “ 黑打 ” 调查 】 重庆 打黑 3 年 ， 共 5600 人次 警察 被 处理 ， 重庆 警方 已 低调 启动 纠错 程序 。 重庆市公安局 政治部 宣传处 负责人 近日 称 ， 市委 市政府 和 公检法 系统 正在 协调 处理 “ 平反 ” 的 事 ， 会 在 合适 时间 公布 方案 。 被 处理 警察 的 申诉 中 ， 多称 曾 遭 刑讯逼供 。 目前 已 900 多人 获 内部 “ 平反 ” 。 详见 长微博 ：
0,【 55 岁 世界 最 高龄 鹦鹉 去世   给 主人 留 遗言 “ 再见 ” 】 住 在 英国 、 号称 是 “ 全世界 最老 鹦鹉 ” 的 “ 塔布 ” ( Tarbu ) 近日 在 家中 去世 ， “ 享年 ” 55 岁 。 “ 塔布 ” 去世 前一晚 ， 独居 的 主人 摩根 太太 寡居 打算 去 睡觉 ， 却 听到 这 只 鸟儿 虚弱 地 说 了 一句 “ 再见 ” ( Cheerio ) 。 第二天 ， 这 只 鸟儿 便 去世 了 … …
1,【 非诚 勿扰   女 嘉宾 2 刀 砍死 丈夫 ！ 】 据   @ oldou 微博 :   非诚 勿扰 126 期 - - - 129 期女 嘉宾 王佳 ， 32 岁 西安 人 ， 出版社 编辑 。 2012 年 5 月 结婚 ， 7 月 就 两刀 砍死 了 熟睡中 的 老公 ， 还 企图 制作 家暴 假象 ， 被 警方 识破 。 非诚 勿扰 啊 ， 那些 男 嘉宾 花钱 被 嘲弄 ， 被 侮辱 ， 娶 回家 漂亮 媳妇 有 啥 用 ， 死 都 不 知道 为啥 了 。 。 。 [ 衰 ] 「 转 」
0,【 iPhone   4 ： 我爱你 ， iOS   7.1 】 iPhone   4 和 4S 在 iOS   7 上 一直 出现 不 流畅 的 问题 。 苹果 今天 的 iOS   7.1 更新 日志 里 ： iOS   7.1 增强 了 iPhone   4 的 性能 ， 这 一条 说明 让 很多 iPhone   4 用户 都 泪流满面 ， 终于 可以 让 iPhone   4 体验 一下 “ 丝般 顺滑 ” 的 感觉 。 来看 外媒 arstechnica 的 体验 → http : / / t . cn / 8shYV8K
0,【 这年头 ， “ 供电局 班长 ” 也 惹不起 … … 】 17 日 11 时 ， 柳州 交警 对 一辆 违章 大 货车 检查 扣证 ， 与 该车 司机 一起 的 男子 自称 是 “ 供电局 班长 ” ， 不 还证 就 把 电停 了 ， 说完 便 离开 。 结果 12 时 15 分 ， 正值 中午 交通 高峰 时段 ， 红绿灯 真的 “ 不幸 ” 熄灭 ， 交通 瘫痪 了 半个 多 小时 。 经查 ， 被查 的 大 货车 属于 城市 照明 管理处 。 新华网
0,尝试 两手 交握 ， 你 是 右手 拇指 在 上 ( 上 图 )   还是 左手 拇指 在 上   ( 下图 ) ？ 尝试 换 一下 ， 是不是 感觉 像 手长 在 别人 身上 一样 别扭 ？ 刚看 了 份 文献 ， 说 这会 反映 人 的 思维习惯 。 右手 拇指 在 上 显示 接受 信息 时 优先 使用 左脑 ， 主 理性 、 语言 、 计算 、 分析 、 男性 多 ； 左手 拇指 在 上 则 是 右脑 思维 ， 主 感性 、 直觉 、 想象 ， 女性 多 。 [ 转 ]
0,【 放下 】 据说 一种 鸟能 飞越 太平洋 ， 它 需要 的 只是 一小 截 树枝 。   把 树枝 衔 在 嘴里 ， 累 了 就 把 树枝 扔 到 水面 ， 飞 落到 上面 休息 ； 饿 了 就 站 在 树枝 上 捕鱼 ； 困 了 就 站 在 树枝 上 睡觉 。 如果 小鸟 衔 的 不是 树枝 ， 而是 鸟窝 和 食物 ， 它 能 飞越 太平洋 吗 ？   人生 亦 如此 ， “ 心静 才能 持久 ， 轻囊 方能 远行 。 ” 夜 ， 安 。 图片 by @ 刘国琨
0,有生之年 ， 一起 去 看看 这个 美丽 易碎 的 世界 。 凡有 等待 ， 就 有 启程 。 — — 安妮 宝贝
1,【 竹子 还会 再长 ， 家园 定 能 重建 】 雅安 是 大熊猫 栖息地 之一 ， 大熊猫 保护 中心 碧峰峡 基地 距 芦山县 约 20 公里 ， 内有 百余 熊猫 。 地震 时 200 多 游客 与 熊猫 均 安然无恙 。 地震 时 ， 部分 大熊猫 惊慌失措 ， 不过 也 有 大熊猫 较 淡定 ， 甚至 在 地震 前后 完成 了 自然 交配 。 via 东方 早报   图为 一只 害怕 的 熊猫 死死地 抱住 警察 叔叔 的 腿 。
1,@ 中国红十字会总会   ， 你 就算 了 吧 ， 还有 脸面 纪念 “ 国际 红十字 运动 150 周年 ” ？ 中华民国 时期 有个 加入 国际红十字会 的 “ 中国红十字会 ” 。 你 这个 中华人民共和国 成立 后 的 “ 中国红十字会 ” ， 既 没 加入 国际红十字会 ， 又 没 被 它 所 承认 。 所以 ， 应该 叫做 非法 冒牌 红十字会 。
0,【 村主任 辞职 为子 办 婚宴   辞职报告 已 通过 】 近日 ， 陕西 城固县 莲花 街道 杜家 漕 村主任 马 卫东 给 儿子 办 喜宴 时 ， 因 申请报告 没 通过 ， 向 街道 提出 辞职 。 事发 后 街道办 党委 免去 其村 党支部 委员 职务 。 昨天 该村 召开 村民 代表大会 ， 最终 决定 通过 马 卫东 的 辞职报告 ， 村主任 补选 工作 将 择日 进行 。 （ 央视 记者 闫 星光   王志杰 ）
0,"“ 姑娘 ， 别 再 想着 为了 任何人 改变 自己 了 ， 什么 变瘦 变白 变 淑女 改变 小 暴脾气 小心眼 ， 说白了 都 没用 。 尽管 做 最 真实 的 自己 ， 自然 会 有人 来 好好 爱 你 。 ”   "" 请关   注 我 ， 这里 总有 一句 是 你 想 说 的话 “"
0,生命 太短 ， 没留 时间 给 我们 每日 带 着 遗憾 醒来 。 所以 去 爱 那些 对 你好 的 人 ， 忘掉 那些 不知 珍惜 你 的 人 。 （ 晚安 ）
0,# G20 峰会 # 【 喵 星人来 了 ！ G20 峰会 特殊 来宾   萌萌 哒 】 G20 峰会 正在 土耳其 举行 。 会议 期间 ， 三只 萌萌 哒 的 小猫 突然 闯入 戒备森严 、 领导人 云集 的 主会场 。 它们 肆无忌惮 地 走来走去 ， 仿佛 在 自家 后花园 散步 ， “ 视察 ” 完毕 后 满意 离去 。 英国 媒体 戏称 ， 三只 小猫 的 风头 甚至 盖过 G20 峰会 的 主角 们 。 http : / / t . cn / RU8JsZZ
0,"【 论 工作 时 喝酒 的 危害性 。 。 。 [ 衰 ] 】 13 日 ， 在 西安 做生意 的 一 男子 被 仨 绑匪 劫持 。 一路上 他 与 绑匪 "" 谈心 "" 喝酒 ， 聊 家庭 ， 聊 父母 。 "" 其中 一个 觉得 亏欠 父母 太 多 ， 哭 了 起来 ， 把 架 在 我 脖子 上 的 刀 也 放下 了 。 "" 一 绑匪 说 ， 被 抓 不会 报复 他 ， 愿 和 他 交朋友 。 赎金 也 从 120 万 降到 10 万 。 最后 男子 被 解救 ， 绑匪 被 抓 。 ( 人民网 )"
1,【 人人 网站 （ renren . com ） 将 宣布 关闭 】 消息人士 透露 ， 目前 人人 网站 高层 正 开 协调会 ， 布置 有关 善后事宜 。 另外 ， 作为 对 员工 的 补偿 ， 人人 在 香港 上市 的 股票 的 将 分给 员工 。 据 最新消息 ， 今天上午 ， 人人 网站 员工 都 在 HP 大厦 领 遣散费 。 目前 ， 人人 网站 高层 ...   ​
0,# 历史 上 的 今天 # 【 澳门 回归 16 周年 】 澳门 北邻 珠海 ， 西 与 珠海市 的 湾仔 和 横琴 对 望 ， 东 与 香港 相距 60 公里 。 自由港 ， 世界 第一 大 赌城 ， 世界 人口密度 最高 地区 之一 。 闻一多 曾 写下 《 七子 之歌   澳门 》 ， 后 被 改编 成 歌曲 ： “ 你 可知 macao ， 不是 我 真姓 ， 我 离开 你 太久 了 ， 母亲 ” 。 1999 年 12 月 20 日 零时 ， 澳门 回归 。
1,1945 年 中华民国 对苏 签订 条约 ， 苏联 重新 承认 中国 对 海参崴 的 主权 ， 但 1949 年 ， 是 谁 将 海参崴 拱手 相 送 苏联 ？ 1957 年 ， 是 谁 将 夜莺 岛 送给 越南 ？ 1960 年 ， 是 谁 将 相当于 整个 安徽省 面积 的 南坎 、 江心 坡 送给 了 缅甸 ？ 1962 年 是 谁 将 长白山 一分为二 送给 了 朝鲜 ？ 。 。 。 所有 毛粉 ， 诬蔑 别人 是 汉奸 前 ， 请 先 弄清 谁 是 真的 汉奸 ！
1,[ 他 就是 药青伟 ？ ]   药家鑫 在 看守所 唱 《 传奇 》 的 视频 泄露 之后 ， 细心 的 @ 再见 华尔街   发现 台下 领导 席中 坐 着 一位 军装 男子 ( 第 5 分钟 开始 出现 ) ， @ 云中鹤 138   认为 ： 他 可能 就是 药家鑫 父亲 药青伟 ， 是 总后 西安 军事 代表 局驻 西安 的 军代表 。 正 团级 军衔 ， 副 师级 待遇 。 http : / / t . cn / hBm1vl
0,我 喜欢 香蕉 ， 可是 你 给 了 我 一车 苹果 ， 然后 你 说 你 被 自己 感动 了 ， 问 我 为什么 不 感动 。 我 无言以对 ， 然后 你 告诉 全世界 ， 你 花光 了 所有 的 钱 给 我 买 了 一车 苹果 ， 可是 我 却 没有 一点点 感动 ， 我 一定 是 一个 铁石心肠 的 人 ！ 我 的 人品 确定 是 有 问题 的 ！ 我 只是 喜欢 香蕉 而已 啊 。 。 。 — — 借 此言 送给 所有 对 爱情 盲目 执着 的 人 。
